day,title,new_text
20230815,"농촌주택개량 대출 한도 ↑·공동체텃밭 면적 ↓…농식품부, 규제 개선 추진"," ‘농식품 규제혁신 공모전’ 우수과제 선정“연말까지 과제 반영해 제도 개선할 계획”  농림축산식품부 청사 전경. 농민신문DB 정부가 농촌주택개량사업의 대출 한도 상향과 공동체텃밭 운영규모 기준 완화를 추진한다. 후계농업경영인육성사업자금 세부 지원품목에 비료구입비를 포함하도록 사업시행지침도 개정할 방침이다. 농림축산식품부는 이같은 과제를 ‘2023년 농식품 규제혁신 공모전’을 통해 발굴한 데 이어 연말까지 개선을 완료할 예정이라고 밝혔다. 농식품부가 현장 중심의 규제혁신 과제를 찾기 위해 5월22일~6월30일 진행한 공모전엔 35건의 과제가 접수됐다. 그 가운데 13건의 우수과제가 선정됐다. ‘농식품 규제혁신 아이디어’ 부문에는 ▲농촌주택개량 사업 대출 한도 상향 ▲공동체텃밭 운영규모 기준 완화 ▲후계농업경영인육성사업 개선 등 3건이 꼽혔다. 아이디어 제안자는 농촌주택개량사업의 대출한도 조건이 인구·가족구조 변화, 건축자재비 상승 등을 반영하지 못한다고 지적했다. 이에 따라 농촌주택개량사업 대상주택의 대출한도를 기존 2억원에서 2억5000만원으로 상향할 예정이다. 공동체텃밭에 대해선 대도시에서 도시농업공동체 운영을 희망하는 이들이 운영규모 기준(텃밭면적 100㎡이상)을 충족하기 어렵다는 목소리가 나왔다. 농식품부는 도시농업공동체 활성화를 위해 도시농업공동체 운영규모 텃밭기준 면적을 50㎡ 이상으로 완화할 방침이다. 후계농업경영인육성사업비의 기타자금 사용 용도를 과도하게 제한해 경영에 어려움이 있다는 문제도 제기됐다. 농식품부는 이를 고려해 후계농업경영인육성사업자금 세부 지원품목에 비료구입비를 포함하도록 사업시행지침을 개정하겠다고 밝혔다. 농식품부는 “농식품 규제혁신 아이디어 부문에 선정된 3개 과제는 새로운 인력 유입을 통해 농촌에 활력을 더하는 데 기여할 것”이라며 “선정된 과제들은 올해말까지 개선을 완료하고 내년부터 현장에 적용할 계획”이라고 했다. ‘규제혁신 성과 홍보콘텐츠’ 부문의 10개 선정작은 규제혁신의 필요성·기대효과·성과사례 등을 국민에게 알기 쉽게 전달하는 내용으로, 농식품부 누리집과 사회관계망서비스(SNS) 채널 등 다양한 매체를 통해 홍보자료로 활용될 예정이다. 박순연 농식품부 정책기획관은 “공모전을 통해 발굴한 과제를 이른 시일 안에 개선하고 농식품 규제혁신 현장포럼, 규제신문고 등을 통해 국민과 현장의 목소리를 지속적으로 수렴해 나갈 것”이라며 “부처간 논의가 필요한 과제는 적극적으로 협의를 추진하겠다”고 말했다. "
20230815,'서류만 내도 승인' 청년전세대출 사기 친 20대 집행유예,"정부가 무주택 청년의 주거 지원을 위해 운영한 '청년 전세대출'의 허점을 노리고 조직적 사기범행에 가담한 20대가 감옥행을 면했다. 15일 뉴스1에 따르면 대전지법 형사11단독 장민주 판사는 사기 혐의로 기소된 A씨(24)에게 징역 1년과 집행유예 2년을 선고했다. A씨는 지난해 4월 자신을 임차인으로 하는 표준임대차계약서와계약금 영수증을 작성한 뒤 시중은행으로부터 전월세보증금 명목으로 대출금 1억원을 받아 편취한 혐의를 받는다. 청년 전세대출이 형식상 서류 심사만으로 가능하다는 점을 이용, 임차인 역할을 할 대출명의자와 허위 임대인 역할을 할 주택 소유주들이 계획한 대출 사기 범행에 명의자 역할로 가담했던 것으로 알려졌다. 장 판사는 ""금융기관의 피해를 넘어 전세자금대출 제도의 위축을 가져와 국민 주거 안정에까지 피해를 끼칠 수 있다는 점에서 죄책이 무겁다""며 ""다만 범행에 적극적이고 주도적으로 가담한 것은 아니고 취득한 이익은 전체 피해금에 비해 극히 일부에 불과하다""고 판시했다.<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지> 저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지 "
20230815,‘저금리 대출’ 속여 현금 가로챈 30대 징역형,"  대구지방법원은 은행 직원을 사칭해 저금리에 대환대출을 해주겠다고 속이고 돈을 가로챈 혐의로 기소된 30대 A 씨에게 징역 4개월을 선고했습니다. A 씨는 지난해부터 불특정 다수에게 전화를 걸어 자신을 시중은행 직원으로 사칭한 뒤, 다른 은행에서 받은 대출금을 상환하면 저금리로 대출을 해주겠다고 속여 현금 6천여만 원을 가로채 보이스피싱 조직에 넘긴 혐의로 재판에 넘겨졌습니다. 저작권자ⓒ KBS(news.kbs.co.kr) 무단복제-재배포 금지 "
20230815,생활고에 대출받고도 빚 못갚아...신용회복 신청 9만명 폭증," 대부분 복수 계좌로 대출 받아소액대출 연체 급증 ‘부실’ 비상  ▲ 일러스트/한규빛 생활고 때문에 대출을 받았지만 형편이 어려워 빚을 갚지 못한 채무조정(신용회복)신청자들이 폭증하고 있다. 15일 국회 정무위원회 소속 양정숙 의원이 금융감독원에서 제출받은 자료에 따르면 채무조정 신청 건수는 지난 6월 말 기준 9만1981명이다. 반년 새 지난해 전체 신청자(13만8202명)의 70%에 육박하는 채무조정 신청이 접수된 것이다. 특히 현재 정상적으로 채무를 갚고 있지만 연체가 우려되거나 1개월 미만 단기 연체자에 대해 채무 상환을 유예하거나 상환 기간을 연장해주는 신속채무조정이 급증했다. 상반기 기준 신속채무조정 신청자는 2만1348명으로 지난해 전체 신청자 수(2만1930명)와 거의 비슷한 수치다. 변제 기간은 2018년 84.6개월, 2019년 86.6개월, 2020년 89.2개월 수준이었으나 2021년 91.0개월, 작년 94.1개월로 길어지더니 올해 6월 말 기준 100.5개월로 늘어났다. 채무조정 기간 중 빚을 성실하게 갚아온 성실 상환자들의 자금 사정에도 ‘빨간불’이 켜졌다. 성실 상환자들을 대상으로 지원되는 소액대출의 경우 2018년 2만1690명이 신청했으나, 작년 4만4671명으로 급증했다. 4년 만에 2배 이상 증가한 것이다. 올해 6월 기준 소액대출 신청자는 2만3264명으로 증가세가 지속되고 있다. 소액대출 연체율은 2018년 6.7%에서 작년 10.5%까지 껑충 뛰어올랐다. 올해 6월 말 기준 연체율은 10.9%로 집계됐다. 채무조정 대상자들의 대출 현황을 분석한 결과 여러 계좌를 통해 복수 대출을 받는 형태가 많았다. 4~9개 계좌를 이용한 경우가 4만7403건(58.1%)으로 가장 많았다. 2~3개 계좌 이용 수가 1만4275건(18.7%), 10개 이상 계좌 이용 수가 1만4134건(16.8%)으로 나타났다. 1개 계좌를 통해 대출받은 경우는 4891건(6.4%)에 불과했다. 대출받은 기관은 신용카드사(39.2%), 대부업체(26.8%), 시중은행(13.1%), 저축은행(12.3%) 순이었다. ⓒ 강원도민일보 & kado.net, 무단전재 및 재배포 금지 "
20230815,"울산문화관광재단, 지역예술인 대출이자 지원"," 8월 16일~9월 15일까지 신청 접수1인당 50만원까지, 총 2000만원 지원  울산문화관광재단은 지역 예술인들이 경제적 부담을 줄이고 창작 활동에 전념할 수 있도록 대출이자를 지원한다고 14일 밝혔다. 지원 대상은 공고일인 7월 26일 기준 울산시에 1년 이상 주민등록이 돼 있고, 예술활동증명을 완료한 중위소득 170% 이하 예술인이다. 예술활동증명 갱신 중인 예술인을 위해 만료 이후 3개월 이하인 자도 지원 대상에 포함된다. 대상자로 선정되면 의료비, 학자금, 긴급 생활자금 등 생활자금과 창작활동 운영자금, 시설자금 등 예술인의 생활안정과 창작활동 목적의 대출금에 대해 올해 1월부터 8월까지 납부한 이자를 최대 50만 원까지 지원받게 된다. 총 사업비는 2000만 원이다. 지원 신청은 9월 15일까지 울산문화예술지원시스템을 통해 가능하다. <©, 무단 전재 및 재배포 금지> "
20230815,"부산은행, 신혼부부에 전세자금 대출"," 영남 브리프 부산은행은 15일 신혼부부의 주거 안정과 저출산 등 사회적 문제를 해소하기 위해 ‘부산시 신혼부부 럭키7 전세자금 대출’을 출시했다. 부산시의 ‘럭키7 하우스’ 지원 사업에 선정돼 공공임대주택에 입주할 예정인 무주택 신혼부부를 대상으로 한다. 결혼 기간 7년 이내 신혼부부는 임차보증금의 90% 범위에서 최대 2억원의 전세자금 대출을 자녀 출산 시 최대 8년까지 이용할 수 있다. ▶ 클래식과 미술의 모든 것 '아르떼'에서 확인하세요▶ 한국경제신문과 WSJ, 모바일한경으로 보세요 Copyrights 한경닷컴, 무단 전재 및 재배포 금지 "
20230815,"울산문화관광재단, '지역 예술인 대출이자 지원'"," 울산문화관광재단(대표 최병권)은 예술인들이 경제적 부담을 완화하고 창작활동에 전념할 수 있도록 ‘2023년 예술인 창작안정 대출이자 지원’에 나선다고 15일 밝혔다. 지원대상은 공고일(2023. 7. 26.) 기준 울산광역시에 1년 이상 주민등록이 돼 있고, 예술활동증명을 완료한 중위소득 170% 이하 예술인이다. 예술활동증명 갱신 중인 예술인을 위해 만료 이후 3개월 이하인 자도 지원대상에 포함한다. 대상자로 선정되면 △ 생활자금(의료비, 학자금, 긴급 생활자금) △운영자금(전시·공연 등 창작활동 운영자금) △시설자금(문화예술 창작공간 시설 신축 및 개보수) 등 예술인의 생활안정 및 창작활동 목적의 대출금에 대해 지난 1월부터 8월까지 납부한 이자를 최대 50만원까지 지원받게 된다. 총 사업비는 2,000만원이다. 지원 신청은 9월 15일까지 울산문화예술지원시스템을 통해 가능하며 제출 서류 등 자세한 사항은 재단 누리집 공고문을 통해 확인 가능하다. ▶ 클래식과 미술의 모든 것 '아르떼'에서 확인하세요▶ 한국경제신문과 WSJ, 모바일한경으로 보세요 Copyrights 한경닷컴, 무단 전재 및 재배포 금지 "
20230815,"주담대 만 34세 이하로 제한?… ""4050세대 소외"" ""가계대출 고삐"" [어떻게 생각하십니까]"," ‘연령제한 검토’ 갑론을박""중장년 주거사다리 걷어차는 일"" ""2030 빚투 조장하는 거냐"" 비판가계부채 급증에 연령제한 검토당국 ""DSR 규제 우회 가능성 커""  금융당국이 시중은행의 50년 만기 주택담보대출(주담대)에 연령제한을 두는 방안을 검토하고 있는 것으로 알려지자 차주들 사이에서 찬반 논란이 벌어지고 있다. '만 34세 이하'가 유력하게 거론되고 있다는 소식에 내 집 마련에서 4050세대를 소외시킨다는 불만과 이제 사회생활을 시작한 2030세대에게 '빚투(빚내서 투자)'를 조장한다는 비판이 쏟아지고 있다. 일각에선 '만 34세'라는 연령 산정기준이 모호하다는 지적도 나온다. 이에 대해 금융당국은 ""총부채원리금상환비율(DSR)의 우회통로로 50년 만기 주담대가 활용되고 있는지 살펴보는 차원""이라며 아직 연령제한이 확정된 것은 아니라고 선을 그었다. ■'내 집 마련'에 4050세대 번번이 소외 15일 인터넷 커뮤니티에서는 금융당국이 50년 만기 주담대에 연령제한을 적용하는 방안을 검토 중이라는 데 대해 갑론을박이 펼쳐지고 있다. 특히 주택금융공사의 정책모기지 상품인 특례보금자리론(50년 만기)과 동일한 '만 34세 이하'가 연령제한 기준으로 유력하게 거론되자 4050세대에서 불만이 터져나오고 있다. 한 50대 남성은 ""원리금 상환에 대한 부담을 덜 수 있는 50년 만기 주담대에 연령제한을 둔다면 이는 4050세대에 대한 역차별""이라며 ""분양시장에서도 생애 최초·다자녀 특별공급 등 젊은 사람들에 대한 특혜만 있고 4050세대에 대한 배려가 없다""고 토로했다. 40대 여성은 ""나이 들어서 대출을 받아서라도 집 한 채 장만하겠다는 중장년층에 '주거사다리'를 걷어차는 일""이라고 지적했다. 신용대출도 아닌 주택담보대출에 연령제한을 두는 것이 적절하지 않다는 불만도 나왔다. 노원구에 거주하는 30대 김모씨는 ""통상 30~40년 만기로 주담대를 받아도 5~7년간 갚다가 주택을 매매해 상환하는 경우가 대부분""이라며 ""중간상환을 전제로 대출하면 지금 당장 대출을 많이 받을 수 있는 50년 만기 주담대가 더 유리할 수 있는데 만 34세라는 나이로 특정해 대출을 제한하는 이유가 납득이 가지 않는다""고 말했다. 50대 남성 역시 ""30대이든 70대이든 주택을 담보로 대출받는 것""이라며 ""빚을 못 갚으면 담보주택을 경매 처분하면 될 일인데 연령제한을 두는 이유가 뭐냐""고 반문했다. 일각에서는 집값 하락을 앞두고 2030세대에게 '빚내서 집사라'며 '폭탄 돌리기'를 하는 셈이라는 비판도 나온다. 한 인터넷 커뮤니티에서는 ""현재 부동산 시장이 데드캣 바운스(dead cat bounce·죽은 고양이가 튀어오르듯 하락 국면에서 반짝 회복)라는 얘기가 있다""며 ""50년 만기 주담대를 활용해 집을 마련한 2030세대가 집값 하락기에는 고통을 감당해야 할 것""이라고 우려했다. ■당국, DSR 우회수단으로 50년 만기 주담대 지목 금융당국이 50년 만기 주담대의 연령제한을 검토하는 이유는 최근 가계부채 증가세가 심상찮기 때문이다. 금융당국은 정부의 대표적 대출규제인 DSR을 우회하는 수단으로 50년 만기 주담대가 활용되고 있는지 주목하고 있다. 예를 들어 연 5% 금리로 4억원의 주담대(원리금 균등상환 방식)를 30년 만기로 빌리면 한 달에 214만7286원의 원리금을 갚아야 한다. 연 소득이 6000만원이라면 DSR(42.95%)이 한도 40%를 초과하지만 만기만 50년으로 늘리면 한 달 원리금은 181만6555원으로 줄어들고 DSR은 36.33%로 낮아진다. 이 때문에 초장기로 대출을 갚기 힘든 고령층까지 50년 만기 주담대를 이용해 DSR을 우회하고 있다는 지적이 나오자 금융당국은 지난 10일 '가계부채현황 점검회의'를 열고 50년 만기 주담대를 집중 점검하기로 했다. 회의 다음 날인 지난 11일 은행연합회는 회원 은행들에 50년 만기 주담대 판매 실적과 조건을 회신해 달라고 요청했다. 금융당국은 DSR 우회통로로 50년 만기 주담대가 활용되고 있는지 점검하는 차원이며 연령제한 역시 결정된 것은 아니라는 입장이다. 금융위 관계자는 ""50년 만기 주담대가 DSR 우회수단으로 충분히 활용될 수 있는 상황에서 은행들이 그 위험성을 인지하고 있는지, 충분히 대비하고 있는지 들여다볼 필요가 있다""며 ""연령제한 역시 검토되고 있는 여러 대안 중 하나일 뿐 결정된 바는 없다""고 말했다. ⓒ 파이낸셜뉴스, 무단 전재 및 재배포 금지 "
20230815,"4%대 예금 반갑기는 하지만… ""대출금리도 뛸까 불안"""," 제일·수협·부산은행서 출시예금잔액, 한달새 12조 불어저축은행도 줄줄이 금리인상조달비 늘어 대출금리 뛸 우려도  사진 . 한동안 자취를 감췄던 은행의 연 4%대 정기예금 상품이 돌아왔다. 높아지는 예금금리에 은행권의 정기예금 잔액도 늘고 있다. 하지만 예금금리 인상이 대출금리의 연쇄 인상으로 이어질 것이라는 우려가 나온다. 15일 은행연합회에 따르면 국내 19개 은행의 1년 만기 정기예금 37개 중 3개 상품의 최고금리가 연 4%를 넘어선 것으로 집계됐다. SC제일은행 'e-그린세이브예금'(최고 연 4.10%), Sh수협은행 '첫만남우대예금'(최고 4.02%), BNK부산은행 '더 특판 정기예금'(최고 연 4.00%) 등이다. 전월취급 평균금리(만기 12개월 기준)와 비교하면 지난달보다 금리가 오른 상품은 11개로 집계됐다. 은행의 정기예금 금리는 지난해 말 기준금리 인상과 은행권 수신경쟁 등이 맞물리면서 최고 연 5%대까지 오른 바 있다. 하지만 금융당국이 수신경쟁 자제령을 내리며 예금금리는 3% 아래로 떨어지기도 했다. 예금금리 상승과 새마을금고 사태 등으로 안전한 자산을 추구하는 고객의 수요가 맞물려 은행권의 정기예금 잔액도 늘고 있다. 한국은행이 지난 9일 발표한 '7월 금융시장 동향' 자료에 따르면 지난달 정기예금 잔액은 가계를 중심으로 전월 대비 12조3000억원 증가했다. 증가폭은 6월(+4조4000억원)에 비해 대폭 확대됐다. 시중은행 정기예금 상품의 금리가 오름세를 보이자 저축은행업계도 발빠르게 움직이고 있다. 일반적으로 저축은행은 시중은행 예금금리보다 0.8∼1.0%포인트(p) 높은 금리를 제공하며 수신을 유치한다. 저축은행중앙회 소비자포털에 따르면 이날 기준 전국 79개 저축은행의 12개월 만기 정기예금 평균 금리는 4.06%다. 한 달 전과 비교하면 0.06%p 높아졌다. 일각에서는 예금금리 인상이 은행 조달비용을 증가시켜 대출금리 상승으로 이어질 것이란 우려도 있다. 예금금리는 은행 변동형 주탬담보대출의 준거금리인 코픽스(COFIX·자금조달비용지수)에 반영된다. 은행연합회 공시를 보면 지난 6월 신규 취급액 기준 코픽스는 3.70%다. 전월 대비 0.14%p 상승했다. 코픽스 상승세는 2개월 연속 상승세를 나타냈다. 코픽스는 국내 8개 은행이 조달한 자금의 가중평균금리다. 은행이 실제 취급한 예·적금, 은행채 등 수신상품 금리 변동이 반영된다. 코픽스가 떨어지면 그만큼 은행이 적은 돈을 주고 돈을 확보할 수 있다는 뜻이다. 코픽스가 오르면 그 반대다. 미국 국채 금리가 들썩이면서 대출금리 산정에 기준이 되는 은행채 금리가 상승 압력을 받고 있다는 점도 부담이다. 미 10년물 국채 금리는 지난 11일 4.158%로 마감했다. 이달 초(4.037%)보다 0.12%p 올랐다. 지난 14일 기준 한국 국고채 3년물은 전 거래일 대비 0.049%p 오른 3.747%, 10년물은 0.065%p 상승한 3.889%를 기록했다. 국고채 금리 상승은 시차를 두고 국내 은행채 금리 상승으로 이어진다. 은행채 금리 상승은 추가 금리 인상 요인으로 작용할 수 있다. Copyrights ⓒ 디지털타임스 & dt.co.kr, 무단 전재 및 재배포 금지 "
20230815,가계대출 정체에 기업금융으로…하나銀 3조 늘어 최고," KB·신한·하나, 기업 신용공여기업, 고금리에 자금난 호소올들어 반년새 5조 넘게 증가HD현대·롯데·SK 순으로 많아은행도 기업금융 공격적으로 국내 금융권이 대기업집단에 대한 대출과 지급보증을 비롯한 신용공여를 공격적으로 늘리고 있다. 고금리로 인해 자본 시장 조달이 어려워진 대기업이 은행을 포함한 금융권에 적극적인 금융 지원을 요청하고 있고, 가계대출 성장이 정체된 은행도 대기업 금융이라는 새 먹거리 발굴에 나서며 대기업과 금융권의 밀월이 당분간 지속될 전망이다. 15일 가 금융지주별 '상위 10대 주채무계열 익스포저'를 분석한 결과 해당 사안을 공시한 KB, 신한, 하나 등 금융지주 3곳의 상위 10대 대기업집단 신용공여액은 올 상반기 총 99조3675억원에 달했다. 지난해 말 94조1924억원 대비 5.5% 늘어난 숫자다. 대기업 금융에 공격적으로 나서고 있는 하나은행의 신용공여 증가세가 두드러졌다. 대기업집단에 대한 신용공여를 올 들어 3조1192억원 늘려 KB(1조9760억원), 신한(799억원)을 크게 앞질렀다. 신용공여액은 원화·외화대출과 기업 발행 유가증권 보유액, 지급보증 등을 포괄한 숫자다. 금융지주가 그만큼 해당 대기업집단에 금융 지원을 해줬다는 것을 의미한다. 올 상반기 3곳의 금융지주에서 금융 지원이 가장 많이 늘어난 곳은 HD현대(전년 말 대비 증가액 1조3485억원)다. 뒤를 이어 롯데(1조2481억원), SK(1조868억원) 순이다. HD현대는 고부가가치 선종인 액화천연가스(LNG) 추진선을 중심으로 수주가 호조세다. 금융권 관계자는 ""선박 제작을 위해 필요한 선수금 환급보증(RG) 규모가 커지고, 환위험 헤지를 위한 선물환보증 규모가 동반해 늘면서 HD현대의 금융 수요가 급격히 늘고 있다""고 전했다. 호조세를 타고 있는 조선업에 대해 금융권이 적극 지원에 나서고 있는 셈이다. 2차전지 투자 자금 마련에 총력전을 펼쳤던 SK그룹과 프로젝트파이낸싱(PF) 대란에 따른 어려움에 봉착했던 롯데그룹도 금융권을 찾았다. 3곳의 금융지주는 SK그룹에 대해 올 상반기 말 기준 총 17조1322억원의 신용공여를 제공하고 있다. 같은 기간 삼성그룹(13조8298억원), 현대자동차그룹(15조742억원)보다 많은 규모다. 이 밖에 방산과 태양광 사업 부문에서 적극적인 확장책을 펼치는 한화그룹도 최근 금융권의 새로운 '단골'로 부상하고 있다. 개별 기업으로는 LG디스플레이가 올 상반기 말 이들 금융지주에서 가장 많은 총 5조9958억원의 신용공여를 받았다. 지난해 업황 악화로 대규모 손실을 냈던 LG디스플레이에 대해 금융권이 우군으로 나선 것이다. 한편 김주현 금융위원회 위원장은 16일 수출금융 종합 지원 방안 간담회를 개최할 예정이다. ⓒ & mk.co.kr, 무단전재 및 재배포 금지 "
