,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,DK포시즌,95A㎡,서울시 도봉구 창동,1132010700,442-33,서울시 도봉구 덕릉로 283,37.642409,127.041285,19,0,7,2,262,59,22,디케이종합건설(주),HT001,95.02,77.85,82,3,2,6,계단식,47830,166350,9560,108960,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,1,157.0,94.0,
1,DK포시즌,96B㎡,서울시 도봉구 창동,1132010700,442-33,서울시 도봉구 덕릉로 283,37.642409,127.041285,19,0,7,2,262,59,22,디케이종합건설(주),HT001,96.65,79.2,82,3,2,5,계단식,47830,166350,9560,108960,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,1,157.0,94.0,
2,DK포시즌,96C㎡,서울시 도봉구 창동,1132010700,442-33,서울시 도봉구 덕릉로 283,37.642409,127.041285,19,0,7,2,262,59,22,디케이종합건설(주),HT001,96.81,79.32,82,3,2,1,계단식,42240,151810,8440,101130,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,1,157.0,94.0,
3,DK포시즌,102A㎡,서울시 도봉구 창동,1132010700,442-33,서울시 도봉구 덕릉로 283,37.642409,127.041285,19,0,7,2,262,59,22,디케이종합건설(주),HT001,102.15,83.7,82,3,2,6,계단식,50840,174170,10160,113170,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,1,157.0,94.0,
4,DK포시즌,102B,서울시 도봉구 창동,1132010700,442-33,서울시 도봉구 덕릉로 283,37.642409,127.041285,19,0,7,2,262,59,22,디케이종합건설(주),HT001,102.53,84,82,3,2,1,계단식,45250,159650,9050,105350,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,1,157.0,94.0,
0,건영캐스빌,75A㎡,서울시 도봉구 창동,1132010700,635-42,서울시 도봉구 우이천로20길 7,37.641628,127.03393,300,0,19,4,322,26,390,(주)건영,HT001,75.51,55.67,74,3,1,48,계단식,93410,284860,18680,172770,0,0,0,,144332,147446,"5억 4,000","5억 5,000",,,,,,,서울수송초등학교,B100002306,서울특별시 강북구 번동 456번지(충효길 12),공립,단설,20010901,서울특별시교육청,http://soosong.sen.es.kr,20230531,18.3,19.7,300,272,20230531,9,43,4,4,4,5,5,5,73,89,74,105,107,,2,6,27,572,4,4,0,0,20230531,12,,0,0.0,20230531,직영,3460,925,689180000,37.63709337,127.03300117,1130510200,서울시,19.8,17.4,강북구,19.8,18.2,7,118.0,125.0,
1,건영캐스빌,76B㎡,서울시 도봉구 창동,1132010700,635-42,서울시 도봉구 우이천로20길 7,37.641628,127.03393,300,0,19,4,322,26,390,(주)건영,HT001,76.34,56.38,74,3,1,16,계단식,93410,284860,18680,172770,0,0,0,,146181,149335,,"5억 3,000",,,,,,,서울수송초등학교,B100002306,서울특별시 강북구 번동 456번지(충효길 12),공립,단설,20010901,서울특별시교육청,http://soosong.sen.es.kr,20230531,18.3,19.7,300,272,20230531,9,43,4,4,4,5,5,5,73,89,74,105,107,,2,6,27,572,4,4,0,0,20230531,12,,0,0.0,20230531,직영,3460,925,689180000,37.63709337,127.03300117,1130510200,서울시,19.8,17.4,강북구,19.8,18.2,7,118.0,125.0,
2,건영캐스빌,107㎡,서울시 도봉구 창동,1132010700,635-42,서울시 도봉구 우이천로20길 7,37.641628,127.03393,300,0,19,4,322,26,390,(주)건영,HT001,107.46,80.14,75,3,2,160,계단식,135040,382560,27000,220520,0,0,0,,207790,212273,"6억 5,000",7억,,4억,,,,,서울수송초등학교,B100002306,서울특별시 강북구 번동 456번지(충효길 12),공립,단설,20010901,서울특별시교육청,http://soosong.sen.es.kr,20230531,18.3,19.7,300,272,20230531,9,43,4,4,4,5,5,5,73,89,74,105,107,,2,6,27,572,4,4,0,0,20230531,12,,0,0.0,20230531,직영,3460,925,689180000,37.63709337,127.03300117,1130510200,서울시,19.8,17.4,강북구,19.8,18.2,7,118.0,125.0,
3,건영캐스빌,163,서울시 도봉구 창동,1132010700,635-42,서울시 도봉구 우이천로20길 7,37.641628,127.03393,300,0,19,4,322,26,390,(주)건영,HT001,163.04,122.43,75,4,2,76,계단식,249440,599920,49880,300600,0,0,0,,317408,324255,,"8억 5,000",,,,,,,서울수송초등학교,B100002306,서울특별시 강북구 번동 456번지(충효길 12),공립,단설,20010901,서울특별시교육청,http://soosong.sen.es.kr,20230531,18.3,19.7,300,272,20230531,9,43,4,4,4,5,5,5,73,89,74,105,107,,2,6,27,572,4,4,0,0,20230531,12,,0,0.0,20230531,직영,3460,925,689180000,37.63709337,127.03300117,1130510200,서울시,19.8,17.4,강북구,19.8,18.2,7,118.0,125.0,
0,금강,42㎡,서울시 도봉구 창동,1132010700,629-24,서울시 도봉구 도봉로110라길 42,37.644446,127.035876,28,0,6,5,0,0,24,금강주택건설(주),HT001,42.27,37.23,88,2,1,2,계단식,19730,78930,3940,55260,0,0,0,,,,,,,,,,,,서울창림초등학교,B100001784,서울특별시 도봉구 창동 412-4번지,공립,단설,19970604,서울특별시교육청,http://changlim.sen.es.kr,20230531,19.3,21.3,475,419,20230531,10,48,7,6,6,6,8,7,147,138,138,132,172,,2,10,40,894,1,4,0,0,20230531,11,,0,0.0,20230531,직영,3347,1061,995292000,37.64307684,127.04146099,1132010700,서울시,19.8,17.4,도봉구,19.4,17.8,13,157.0,94.0,
