,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
0,드림시드,102㎡,서울시 성동구 사근동,1120010600,198-1,서울시 성동구 사근동10길 7,37.561142,127.048635,20,0,10,10,292,38,30,,HT001,102.45,84.97,83,3,2,9,계단식,129600,372240,25920,216720,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,3,18.0,10.0,
1,드림시드,120㎡,서울시 성동구 사근동,1120010600,198-1,서울시 성동구 사근동10길 7,37.561142,127.048635,20,0,10,10,292,38,30,,HT001,120.01,100.16,83,3,2,1,계단식,114450,339570,22890,202230,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,3,18.0,10.0,
2,드림시드,143㎡,서울시 성동구 사근동,1120010600,198-1,서울시 성동구 사근동10길 7,37.561142,127.048635,20,0,10,10,292,38,30,,HT001,143.39,119.67,83,4,2,1,계단식,137700,387630,27540,222390,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,3,18.0,10.0,
3,드림시드,151,서울시 성동구 사근동,1120010600,198-1,서울시 성동구 사근동10길 7,37.561142,127.048635,20,0,10,10,292,38,30,,HT001,151.34,126.71,84,6,2,9,계단식,184500,476550,36900,255150,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,3,18.0,10.0,
0,사근벽산,31㎡,서울시 성동구 사근동,1120010600,314,서울시 성동구 살곶이길 176,37.560626,127.049578,133,0,19,2,373,25,137,"벽산개발(주),이연건설(주)",HT001,31.35,20.87,67,1,1,1,계단식,28800,115200,5760,80640,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,4,18.0,10.0,
1,사근벽산,80㎡,서울시 성동구 사근동,1120010600,314,서울시 성동구 살곶이길 176,37.560626,127.049578,133,0,19,2,373,25,137,"벽산개발(주),이연건설(주)",HT001,80.58,59.84,74,3,1,39,계단식,253800,608220,50760,303660,0,0,0,,,,"6억 3,000","7억 5,000","4억 5,000","4억 8,000",,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,4,18.0,10.0,
2,사근벽산,108㎡,서울시 성동구 사근동,1120010600,314,서울시 성동구 살곶이길 176,37.560626,127.049578,133,0,19,2,373,25,137,"벽산개발(주),이연건설(주)",HT001,108.08,84.8,78,3,2,76,계단식,315900,726210,63180,347130,0,0,0,,,,8억,"9억 5,000",,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,4,18.0,10.0,
3,사근벽산,127,서울시 성동구 사근동,1120010600,314,서울시 성동구 살곶이길 176,37.560626,127.049578,133,0,19,2,373,25,137,"벽산개발(주),이연건설(주)",HT001,127.51,84.88,67,4,2,17,계단식,352800,796320,70560,372960,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,4,18.0,10.0,
0,"어반큐브(민간임대,도시형)",25㎡,서울시 성동구 사근동,1120010600,231-28,서울시 성동구 살곶이길 152,37.562651,127.048582,94,94,7,6,228,45,52,(주)평화건설,HT001,25.18,17.81,71,1,1,55,계단식,32550,126630,6510,87570,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,1,18.0,10.0,
1,"어반큐브(민간임대,도시형)",50,서울시 성동구 사근동,1120010600,231-28,서울시 성동구 살곶이길 152,37.562651,127.048582,94,94,7,6,228,45,52,(주)평화건설,HT001,50.17,35.49,71,2,1,39,계단식,75750,238950,15150,148050,0,0,0,,,,,,,,,,,,서울사근초등학교,B100002178,서울특별시 성동구 사근동 291-5번지,공립,단설,19670711,서울특별시교육청,http://sageun.sen.es.kr,20230531,12.4,12.5,86,76,20230531,4,19,2,2,2,2,2,1,23,28,32,26,25,,2,10,11,162,1,4,0,0,20230531,1,,0,0.0,20230531,직영,3323,207,350650000,37.56282145,127.04776839,1120010600,서울시,19.8,17.4,성동구,17.8,15.9,1,18.0,10.0,
